,datetime,video_id,video_title,upload_date,view_count,like_count,subscriber_count,comment_count
4426,2021-12-22 21:48:43.950491,tKRqwkYpj50,"Jazz Time: Coffee Time Jazz Music - Relaxing Jazz  Bossa Nova Playlist for Work, Study at Home",2020-05-22,88700,1527,3410000,25
4427,2021-12-22 21:48:43.950491,w34oaVD1eFg,"Study Jazz: Relaxing Piano Jazz  Soft Bossa Playlist - Study  Work Jazz Music for Work, Study",2020-05-21,157767,3246,3410000,41
4428,2021-12-22 21:48:43.950491,p2-p0gSoY58,"Seaside Cafe: Instrumental Bossa Nova Jazz with Ocean Sounds for Relax, Work  Study at Home",2020-05-21,77303,4019,3410000,29
4429,2021-12-22 21:48:43.950491,AQcFza4UGaw,Love Bossa: Sunday Bossa Nova - Happy Mood Jazz Coffee Music for Good Morning at Home,2020-05-17,73632,1246,3410000,22
4430,2021-12-22 21:48:43.950491,EfbMlH1DoUo,Work Jazz: Relaxing Slow Jazz for Work  Study - Background Concentration Jazz at Home,2020-05-03,285866,5668,3410000,62
4431,2021-12-22 21:48:43.950491,J31Ut1bmCiY,Cafe Time: Warm Jazz Music - Cozy Coffee Jazz Cafe Instrumental to Relax and Study at Home,2020-04-26,74392,921,3410000,16
4432,2021-12-22 21:48:43.950491,SORD03t7nlo,Living Coffee: Smooth Jazz Radio - Relaxing Jazz  Sweet Bossa Nova for Calm at Home,2020-04-22,13317258,78240,3410000,0
4433,2021-12-22 21:48:43.950491,jlntka7blY4,Night Jazz: Night Cafe Jazz - Smooth Night Jazz for Pleasant Evening - Chill Out Music at Home,2020-04-19,124030,5572,3410000,43
4434,2021-12-22 21:48:43.950491,QzpHqKpBFvA,Cozy Jazz: Piano Jazz  Bossa Nova - Chill Out Music for Working at Home,2020-04-13,150993,8127,3410000,43
4435,2021-12-22 21:48:43.950491,IhXRm-jH8Rs,Work Jazz: Soothing Jazz  Bossa Nova Music for Work and Study - Concentrate Music,2020-04-12,74361,1759,3410000,22
4436,2021-12-22 21:48:43.950491,QpWMUQ64BeY,Coffee Jazz - Relaxing Lounge Bar Jazz Hip Hop - Smooth  Exquisite Jazz Beats,2020-04-12,92431,862,3410000,27
4437,2021-12-22 21:48:43.950491,Sno4hv_U4Os,Smooth Jazz Saxophone Instrumental Music - Mellow Jazz for Working at Home,2020-03-27,70343,1097,3410000,16
4438,2021-12-22 21:48:43.950491,5IG9d4ZRRiY,Coffee Jazz: Relaxing Instrumental Jazz  Bossa Nova Music for Good Mood,2020-03-17,170931,921,3410000,28
4439,2021-12-22 21:48:43.950491,8V1E_ZlWeLA,Coffee Piano - Relax Smooth Jazz Music - Comfy Jazz Instrumental Music to Chill Out,2020-03-10,117108,4190,3410000,17
4440,2021-12-22 21:48:43.950491,DTDea8AvJCc,Jazz Cafe - Good Feeling Jazz Piano and Guitar Music for Morning,2020-02-27,46190,527,3410000,12
4441,2021-12-22 21:48:43.950491,xxuqMBpslrE,Good Morning Jazz  - Relaxing Instrumental Bossa Nova  Jazz Playlist - Relax Cafe Music,2020-02-18,95866,2486,3410000,29
4442,2021-12-22 21:48:43.950491,K3V7YYYeEso,"Elegant Tea Jazz - Relaxing Intrumental Jazz Music for Work, Study, Reading - Relax Cafe Music",2020-02-18,111415,1231,3410000,32
4443,2021-12-22 21:48:43.950491,9DskxlWy67k,Romantic Tea Jazz - Beautiful Jazz for Romantic Dinner - Relax Accordion Cafe Music,2020-02-17,87835,5921,3410000,25
4444,2021-12-22 21:48:43.950491,juXa6JKm6Og,Morning Tea Music Playlist - Relaxing Bossa Nova  Jazz For Crisp Morning,2020-02-15,121986,1259,3410000,62
4445,2021-12-22 21:48:43.950491,znBqiydtIOg,Relaxing Warm Jazz - Smooth Coffee  Music for Stress Relief - Chill Out Bossa Nova Music,2020-02-14,27494,1913,3410000,11
4446,2021-12-22 21:48:43.950491,UkG8f0rNmMg,Candle Night Jazz Music - Good Mood Warm Jazz  Mix - Relaxing Music,2020-02-13,83608,3089,3410000,11
4447,2021-12-22 21:48:43.950491,W_C4ufGH5r8,"Morning Jazz Music - Relaxing Background Bossa Nova  Jazz Playlist for Work, Study",2020-02-12,27072,1040,3410000,26
4448,2021-12-22 21:48:43.950491,gjXcXOLUFDw,Relaxing Warm Jazz - Smooth Jazz  Bossa Nova Music For Stress Relief - Chill Out Music,2020-02-10,58051,780,3410000,25
4449,2021-12-22 21:48:43.950491,N7YokLPcbWE,Morning Jazz  Bossa Nova Playlist - Morning Coffee Time Jazz Music,2020-02-09,254654,1522,3410000,34
4450,2021-12-22 21:48:43.950491,BUtX-mISFdo,Coffee Jazz Music - Cafe Bossa Nova Music - Chill out Music,2020-02-09,114076,1006,3410000,30
4451,2021-12-22 21:48:43.950491,QbkiVQmMEHw,Warm Jazz - Winter Cafe Music - Relaxing Bossa Nova Music,2020-02-04,42892,778,3410000,21
4452,2021-12-22 21:48:43.950491,RbD1XgZFfxA,Cozy Jazz - Relaxing Cafe Music - Coffee Jazz  Bossa Nova Music,2020-02-03,89909,1254,3410000,20
4453,2021-12-22 21:48:43.950491,q1HT3piV9eo,Smooth Night Jazz Hip Hop - Traffic City Jazz Beats - Background Remix Jazz Music,2020-01-31,3386849,37803,3410000,439
4454,2021-12-22 21:48:43.950491,HnhrOTtSrhc,Cozy Jazz Music - Saxophone Jazz Music - Relaxing Slow Coffee Jazz,2020-01-30,60173,634,3410000,24
4455,2021-12-22 21:48:43.950491,3b4tYQXf7aE,Tea Time Jazz Music - Afternoon Soft Bossa Nova Music - Relaxing Music,2020-01-28,71536,2504,3410000,41
4456,2021-12-22 21:48:43.950491,bIdSJEVlTmQ,"Night City Hip Hop Jazz - Chill Out Jazz Beats - Smooth Jazz  Hip Hop for Study, Work",2020-01-23,117971,3627,3410000,37
4457,2021-12-22 21:48:43.950491,Qc2pBTfZODM,Awakening Morning Jazz - Relaxing Coffee Cafe Jazz Music for Wake Up,2020-01-20,94899,666,3410000,25
4458,2021-12-22 21:48:43.950491,KJfdIOnUHXI,Charming Winter Cafe - Lounge Background Jazz Music for Soul,2020-01-18,82682,763,3410000,20
4459,2021-12-22 21:48:43.950491,bDyAMyrSWPM,☕️ Jazz  Coffee - Vinyl Record Noise Sound  Coffee Slow Jazz,2020-01-17,40021,2897,3410000,18
4460,2021-12-22 21:48:43.950491,RX8wc7RCXqU,Winter Coffee Jazz Music - Relaxing Bossa Nova Music - Chill Out Cafe Music,2020-01-14,237686,1336,3410000,39
4461,2021-12-22 21:48:43.950491,GJhgoqIsZmM,🎉New Year Cafe Music - Winter Warm Jazz Lounge Music - Coffee Bossa Nova Music,2020-01-09,116311,768,3410000,25
4462,2021-12-22 21:48:43.950491,3nFPO9Qr8ag,Sunny Winter Jazz - New Year Jazz  Bossa Nova Music for Good Mood - Relax Cafe Music,2020-01-07,373627,4349,3410000,67
4463,2021-12-22 21:48:43.950491,tjXEIiKqe7w,"Night City Smooth Jazz Beats - Relaxing Background Chill Music - Hip Hop Jazz for Sleep, Work, Relax",2020-01-05,67817,1845,3410000,31
4464,2021-12-22 21:48:43.950491,n41fX2JHUyw,Relaxing Winter Jazz - Evening Winter Cafe Music - Instrumental Background Slow Jazz,2020-01-03,69341,4196,3410000,16
4465,2021-12-22 21:48:43.950491,9Ao5eyIpSXU,Mellow Jazz  Bossa Nova Music - Calm Coffee Time Smooth Jazz Music - Relax Cafe Music,2020-01-02,203888,2113,3410000,44
4466,2021-12-22 21:48:43.950491,3_McLafvnxA,🎄 Snow Jazz - Christmas Smooth Cafe Jazz Music - Winter Jazz Mix,2019-12-30,48534,1852,3410000,19
4467,2021-12-22 21:48:47.349727,wwGLsiCYUqI,Night City Lights Jazz Hip Hop - Chill Out Jazz Beats - Dreamy Beat Mix,2019-12-28,65763,3092,3410000,25
4468,2021-12-22 21:48:47.349727,T-tuoXhF0KE,Snowy Day Jazz - Soft December Coffee Jazz  Bossa Nova Music to Relax,2019-12-27,198607,1733,3410000,22
4469,2021-12-22 21:48:47.349727,irN7XpcpzQs,Relax Elegant Jazz - Coffee Shop Instrumental Jazz  Bossa Nova Background Music for Morning,2019-12-26,49173,679,3410000,18
4470,2021-12-22 21:48:47.349727,f9RY994ebtY,🎅Good Mood Christmas Jazz - Relax Christmas Jazz Music for Happy Xmas Day,2019-12-24,294097,4033,3410000,32
4471,2021-12-22 21:48:47.349727,4zsCeYOSvK0,Good Mood Christmas Jazz - Relax Christmas Slow Jazz Music - Holiday Music,2019-12-23,3259630,37701,3410000,748
4472,2021-12-22 21:48:47.349727,FN8tHXzcSMs,"Night Town Hip Hop Jazz - Chill Out Jazzy Beats Radio for Relax, Study",2019-12-19,81097,1439,3410000,28
4473,2021-12-22 21:48:47.349727,pwnsKJTbCzg,4 Hours of Christmas Music - Instrumental Christmas Songs Playlist - Christmas Scenery,2019-12-17,113728,1036,3410000,24
4474,2021-12-22 21:48:47.349727,WuOBQt_bqVo,Chill Out RB Instrumental Music - Unwind Jazz Beats - Relax Cafe Music,2019-12-11,90644,2112,3410000,26
4475,2021-12-22 21:48:47.349727,ENwgPqv8Jc0,Christmas Music - Relaxing Christmas Jazz - Slow and Soft Music for Christmas Scenery,2019-12-10,167249,1351,3410000,24
4476,2021-12-22 21:48:47.349727,66GAqh9B8ac,Night Traffic Hip Hop Jazz - Smooth Jazz Beats - Chill Out Jazz Hip Hop for Work  Study,2019-12-09,6703454,69509,3410000,979
4477,2021-12-22 21:48:47.349727,5zuZ4qrLQ40,Smooth Beats - Piano Jazz Hip Hop Instrumental Music - Slow Jazz Mix,2019-12-06,75626,1495,3410000,48
4478,2021-12-22 21:48:47.349727,SXj781PEVzo,Weekend Jazz - Cafe Jazz Hiphop Music - Winter Weekend Music - Slow Jazz,2019-12-02,293437,4564,3410000,34
4479,2021-12-22 21:48:47.349727,BywDOO99Ia0,"Coffee Shop Music - Relax Jazz Cafe Piano and Guitar Instrumental Background to Study, Work",2019-12-02,7724527,47244,3410000,828
4480,2021-12-22 21:48:47.349727,yhNtJw_rGiM,Christmas Coffee Jazz - Soft Christmas Instrumental Music for Relaxing,2019-11-29,49614,1090,3410000,30
4481,2021-12-22 21:48:47.349727,YUiwXUAx8jc,🌲☕️Holiday Coffee - Relaxing Christmas Jazz  Slow Jazz Music - Chill Out Jazz Music,2019-11-26,168748,1491,3410000,30
4482,2021-12-22 21:48:47.349727,iDvWs5C5_sM,Winter Jazz Leaves - Saxophone Jazz - Slow Cafe Jazz - Chill Out Music,2019-11-22,592387,4738,3410000,117
4483,2021-12-22 21:48:47.349727,U7qH1NYF1vo,Merry Christmas Music - Relaxing Christmas Jazz - Smooth Christmas Instrumental Background Music,2019-11-21,138175,1843,3410000,56
4484,2021-12-22 21:48:47.349727,tmJcLf7tYo8,Warm Jazz - Slowly Jazz Cafe Music - Chill Out Jazz Music,2019-11-14,302589,2209,3410000,50
4485,2021-12-22 21:48:47.349727,rNvodCRDUx8,🎄Happy Christmas Music - Jazz  Bossa Nova Christmas Music - Cafe Jazz Music,2019-11-13,717452,6957,3410000,100
4486,2021-12-22 21:48:47.349727,RtNZ3F3G108,Christmas Music - Laid Back Christmas Jazz - Christmas Instrumental Cafe Music to Relax,2019-11-12,33433,1954,3410000,27
4487,2021-12-22 21:48:47.349727,KXuZUivyIUM,Coffee Shop Jazz Music - Relaxing Bossa Nova Cafe Music - Chill Out Music,2019-11-09,78102,2500,3410000,18
4488,2021-12-22 21:48:47.349727,tOGZtwFyvn0,❄️Snow Cafe Christmas Jazz Music - Chill Out Slow Jazz Music,2019-11-08,942807,10902,3410000,135
4489,2021-12-22 21:48:47.349727,pZ7baOCPjhw,🍁Weekend Jazz Music - Chill Out Cafe Jazz - Have a Nice Weekend!,2019-11-04,84681,949,3410000,24
4490,2021-12-22 21:48:47.349727,khMzXxZvryw,Night Traffic Hip Hop Jazz - Smooth Jazz Beats - Chill Out Jazz  Hip Hop - Relaxing Jazz Ballads,2019-10-31,2807090,31976,3410000,386
4491,2021-12-22 21:48:47.349727,0UFFI4iTB2s,☕️Coffee Jazz Music - Relaxing Café Bossa Nova Music - Chill Out Jazz Hiphop,2019-10-30,80587,3725,3410000,16
4492,2021-12-22 21:48:47.349727,CcwZmGS-YoU,"Elegant Jazz Piano Music - Smooth Jazz Cafe Instrumental to Study, Work, Relax",2019-10-30,116948,1081,3410000,27
4493,2021-12-22 21:48:47.349727,GZZaoY_Ikcw,🍁Autumn Night Music - Chill Out Slow Jazz Music - Sleep Jazz,2019-10-27,70580,1174,3410000,37
4494,2021-12-22 21:48:47.349727,koGvOgrg91A,🍁Autumn Jazz Music - Chill Out Coffee Music - Slow Acoustic Jazz Music with Fireplace Sounds,2019-10-26,69153,1774,3410000,30
4495,2021-12-22 21:48:47.349727,YIWOUwFFano,Soft Jazz Piano - Sleep Jazz Piano Music - Calm Cafe Jazz Music,2019-10-23,2086319,13549,3410000,261
4496,2021-12-22 21:48:47.349727,BvnkN7yFRPg,☕️French Café - Autumn Jazz Cafe Music - Relaxing Bossa Nova Music,2019-10-20,1135105,11435,3410000,117
4497,2021-12-22 21:48:47.349727,wF97p9agNRQ,🍁Coffee Beats - Autumn Jazz Hiphop Instrumental Cafe Music - lofi Hiphop Music,2019-10-20,48921,744,3410000,24
4498,2021-12-22 21:48:47.349727,KkYj0XyQlYs,🍁Garden Café - Relaxing Bossa Nova  Jazz Music - Chill Out Café Music,2019-10-20,75116,657,3410000,26
4499,2021-12-22 21:48:47.349727,jwjhwvjEEv8,"Jazz Ballads Lounge - Calm  Relaxing Jazz Instrumental Cafe Music to Relax, Study, Work",2019-10-15,677617,4788,3410000,105
4500,2021-12-22 21:48:47.349727,ZlsqDH_cAe8,🍁Autumn Piano Jazz - Chill Out Jazz Music - Slow Cafe Jazz Lounge for Work  Study,2019-10-11,613191,3258,3410000,84
4501,2021-12-22 21:48:47.349727,4DyZoXSdY98,🎃Autumn Night Jazz Music - Chill Out Piano Night Jazz - Halloween Night Jazz,2019-10-09,179687,3757,3410000,29
4502,2021-12-22 21:48:47.349727,z1-xw2h5wkI,Autumn Café Music - Relaxing Bossa Nova  Smooth Jazz - Lounge Instrumental Music,2019-10-06,1042004,6515,3410000,69
4503,2021-12-22 21:48:47.349727,94M9n0C0o4o,🍁Autumn + Books - Autumn Jazz Mix - Relaxing Coffee Jazz Instrumental for STUDY,2019-10-05,395072,3756,3410000,48
4504,2021-12-22 21:48:47.349727,e6KzjUOfmBk,Morning Coffee Music - Relaxing Jazz  Bossa Cafe Music - Breakfast Jazz Instrumental,2019-09-29,1411417,6266,3410000,138
4505,2021-12-22 21:48:47.349727,_EYR8lV16Ww,"Coffee House Music - Soft Jazz Instrumental Piano and Guitar Music to Study, Work",2019-09-28,64189,12850,3410000,26
4506,2021-12-22 21:48:47.349727,pO98zxZSKdc,Coffee Music -  Chill Out Jazz  Bossa Nova Lounge - Relaxing Cafe Music Instrumental,2019-09-15,3003882,12101,3410000,210
4507,2021-12-22 21:48:47.349727,A1J8jvWqh30,Relaxing Cafe Music - Cozy Jazz  Bossa Nova Lounge - Chill Out Jazz Cafe Music Instrumental,2019-09-09,182075,806,3410000,19
4508,2021-12-22 21:48:47.349727,H_0HW1cTDEY,Slow Jazz Lounge - Chill Out Jazz Music - Relaxing Cafe Music Instrumental,2019-09-09,50941,436,3410000,18
4509,2021-12-22 21:48:47.349727,4GEE3PYnqCw,Bossa Nova Cafe Music  Relaxing Jazz Cafe Music - Stress Relief Instrumental Music,2019-09-06,274812,4545,3410000,40
4510,2021-12-22 21:48:47.349727,94b1PHXiFvk,Lofi Jazz Hip Hop Instrumental Beats - Chill Out Lounge Soft House Cafe Music,2019-09-05,40926,2041,3410000,30
4511,2021-12-22 21:48:47.349727,CuOajJ70R6M,Autumn Studio GHIBLI Jazz  Bossa Nova Lounge - Instrumental Cafe Music - Cozy Accordion Mix,2019-09-04,935123,13085,3410000,225
4512,2021-12-22 21:48:47.349727,3aQYfZts01o,Coffee  Slow Jazz - Relaxing Cafe Jazz Music - Stress Relief Cafe Music,2019-09-01,103964,3275,3410000,27
4513,2021-12-22 21:48:47.349727,cuMKPYF2kj0,Seaside Cafe Jazz Music - Chill Out Jazz Hiphop  Slow Jazz Music,2019-08-30,2623820,14634,3410000,384
4514,2021-12-22 21:48:47.349727,3ItkRqqv2eQ,Morning Coffee Music - Relaxing Bossa Nova  Jazz Music - Wake Up Music Instrumental,2019-08-28,124901,1586,3410000,20
4515,2021-12-22 21:48:47.349727,J1Jj5cs3tDM,"Elegant Bossa Nova  Jazz - Instrumental Cafe Music for Relax, Work  Study",2019-08-22,135755,3748,3410000,30
4516,2021-12-22 21:48:47.349727,lKzlmczfKBc,"Books  Jazz - Slow Jazz Instrumental Cafe Music for Reading, Studying",2019-08-20,84567,3354,3410000,22
4517,2021-12-22 21:48:50.978964,M_GRn2MxLNg,"Concentration Work Jazz - Smooth Jazz, Bossa Nova, Latin Music - Instrumental Cafe Music",2019-08-19,58002,1019,3410000,26
4518,2021-12-22 21:48:50.978964,WCTd7SAVwAc,Beautiful Weekend Jazz - Jazz Hip Hop Instrumental Cafe Music for Summer Sunset,2019-08-17,94695,1039,3410000,38
4519,2021-12-22 21:48:50.978964,FXLTBN4S7q8,Relaxing Coffee Music - Comfy Jazz  Bossa Nova Instrumental Cafe Music,2019-08-16,437293,2888,3410000,38
4520,2021-12-22 21:48:50.978964,tz6sq1pJlqo,Morning Jazz  Bossa Nova - Relaxing Instrumental Cafe Music for Wake Up,2019-08-14,121143,1117,3410000,25
4521,2021-12-22 21:48:50.978964,-ypXo6Abtts,Deluxe Weekend Jazz - Relaxing Jazz Hip Hop Instrumental Cafe Music for Summer Mood,2019-08-10,135174,1143,3410000,30
4522,2021-12-22 21:48:50.978964,nbG0r7qB-io,Books  Cafe - Background Instrumental Cafe Music - Slow Jazz for Reading,2019-08-09,61402,964,3410000,33
4523,2021-12-22 21:48:50.978964,hFL5yP6sElQ,Exquisite Weekend JAZZ - Jazz Hip Hop Instrumental Cafe Music for Relax  Stress Relief,2019-08-03,238062,2175,3410000,38
4524,2021-12-22 21:48:50.978964,xNhhuKIHifw,Good Night Jazz - Relaxing Instrumental Cafe Music - Slow Jazz for Sleep,2019-08-02,356896,7314,3410000,92
4525,2021-12-22 21:48:50.978964,BfhQBTh3eNU,Relaxing Jazz  Bossa Nova - Background Instrumental Cafe Music for Work and Study,2019-07-31,93420,2057,3410000,26
4526,2021-12-22 21:48:50.978964,48TfXB9kyz8,Summer Night Jazz - Relaxing Instrumental Cafe Music - Chill Out Slow Jazz,2019-07-30,118273,4408,3410000,36
4527,2021-12-22 21:48:50.978964,x_W4cuth-5A,Summer Weekend Jazz - Relaxing Jazz Hip Hop Instrumental Cafe Music for Lazy Weekend,2019-07-27,277946,3179,3410000,27
4528,2021-12-22 21:48:50.978964,cOn94NKHRi8,Night of Smooth Jazz - Relaxing Background Chill Out Slow Jazz Music,2019-07-26,73329,4133,3410000,16
4529,2021-12-22 21:48:50.978964,jEkCtGvi5Y8,Morning Monday Jazz  Bossa Nova - Relaxing Instrumental Cafe Music for Great Mood,2019-07-22,311092,1470,3410000,33
4530,2021-12-22 21:48:50.978964,Pkq5jv9Ae2s,Lazy Weekend Jazz - Mellow Instrumental Jazz Hip Hop Music for Relaxing,2019-07-20,65894,800,3410000,23
4531,2021-12-22 21:48:50.978964,Ozzuy-FkUg4,Books Cafe - Relaxing Jazz  Bossa Nova Instrumental Music to Concentrate on Reading,2019-07-16,143491,1175,3410000,20
4532,2021-12-22 21:48:50.978964,HJWV-yoLa08,Exquisite Weekend Jazz - Relaxing instrumental Jazz Hip Hop  Bossa Nova,2019-07-13,45957,608,3410000,24
4533,2021-12-22 21:48:50.978964,yvhPcuqyIig,"French Cafe - Accordion Romantic French Music, Jazz  Bossa Nova",2019-07-12,4075433,44198,3410000,1023
4534,2021-12-22 21:48:50.978964,AM6FPZO0Y2o,Seaside Hawaiian Instrumental Music - Relaxing Background Jazz  Bossa Nova Mix,2019-07-10,59147,674,3410000,12
4535,2021-12-22 21:48:50.978964,lQzFlGE9LtE,"Relaxing Coffee Bossa Nova  Jazz - Soft Instrumental Music for Studying, Work",2019-07-09,71829,718,3410000,15
4536,2021-12-22 21:48:50.978964,LaQtDc3CW4A,"Summer Cafe - Latin, Bossa Nova, Jazz Music - Relaxing Instrumental Music",2019-07-08,96931,865,3410000,26
4537,2021-12-22 21:48:50.978964,y4X-dprJQyM,Lazy Weekend Jazz - Chill Relaxing Jazz Hip Hop Instrumental,2019-07-06,113017,833,3410000,22
4538,2021-12-22 21:48:50.978964,1R7K-en1GUE,Night City Smooth Jazz - Chill Relaxing Jazz Hip Hop Instrumental,2019-06-28,126438,1867,3410000,53
4539,2021-12-22 21:48:50.978964,pyz7Sx00ltQ,Happy Coffee Music - Good Morning Jazz for Positive Energy,2019-06-27,180079,1493,3410000,34
4540,2021-12-22 21:48:50.978964,eFKqMor46RI,Relaxing Smooth Jazz - Jazz Saxophone Hip Hop Instrumental Music,2019-06-25,138193,1090,3410000,27
4541,2021-12-22 21:48:50.978964,dS-7U56ubnw,Morning Coffee Jazz  Bossa Nova - Relaxing Chill Out Music,2019-06-24,2189739,10821,3410000,132
4542,2021-12-22 21:48:50.978964,EOAPMhaCtuw,Relaxing Coffee Jazz - Relaxing Bossa Nova Music for Stress Relief,2019-06-21,7882769,49529,3410000,679
4543,2021-12-22 21:48:50.978964,rNIaZC3c1FE,Hawaiian Music - Relaxing Tropical Beach and Guitar Music,2019-06-20,135145,1636,3410000,42
4544,2021-12-22 21:48:50.978964,L5EHp9JbR3g,Coffee Bossa Nova  Jazz - Relaxing Instrumental Music,2019-06-18,174253,834,3410000,17
4545,2021-12-22 21:48:50.978964,4DLRPQzutzo,Relaxing Breakfast Jazz - Background Instrumental Bossa Nova Music,2019-06-17,4572221,25536,3410000,386
4546,2021-12-22 21:48:50.978964,aI6PmOcB-Mw,Weekend Jazz - Instrumental Music Hip Hop Beats Jazz - Jazz Ballads Playlist,2019-06-15,158196,1528,3410000,29
4547,2021-12-22 21:48:50.978964,8vqdb1oUIfA,Relaxing Bossa Nova  Jazz Summer Dream - Cafe Music Mix,2019-06-14,165713,1098,3410000,30
4548,2021-12-22 21:48:50.978964,BriD7zgdrj8,Coffee Time Jazz - Soft Instrumental Bossa Nova for Relaxation,2019-06-13,57924,555,3410000,14
4549,2021-12-22 21:48:50.978964,xf4ZtwheMFw,Jazz Instrumental Chill Out Bossa Nova - Jazz Hip Hop Music,2019-06-11,110594,1042,3410000,31
4550,2021-12-22 21:48:50.978964,Zb39-Yy3pwU,Weekend Jazz - Smooth Jazz Chill Out Lounge Hip Hop,2019-06-08,145536,1029,3410000,26
4551,2021-12-22 21:48:50.978964,tgEpOpaVr0Q,Jazz Beats - Chill Lofi Jazz Hip Hop - Cool RB Music Mix,2019-06-07,810219,8618,3410000,108
4552,2021-12-22 21:48:50.978964,PKkYEhuTZCo,Happy Jazz and Bossa Nova - Jazz Hip Hop Chillax Music,2019-06-06,180408,1088,3410000,33
4553,2021-12-22 21:48:50.978964,GGkFxfVSO-Y,Weekend Jazz - Mellow Jazz Hip Hop Instrumental - 7 Hours Music,2019-06-01,127761,1145,3410000,37
4554,2021-12-22 21:48:50.978964,tOzutflxGQ8,Bossa Nova Jazz Relaxing Chill Out - Day Time Cafe Music,2019-05-31,91493,830,3410000,17
4555,2021-12-22 21:48:50.978964,Lc88SZ9It3U,Cooking Music Playlist Jazz  Bossa Nova - Uplifting Music,2019-05-29,269986,2198,3410000,60
4556,2021-12-22 21:48:50.978964,zHxshRgBRmM,Weekend Jazz - Slow Smooth Jazz Hip Hop Instrumental,2019-05-25,220501,1335,3410000,36
4557,2021-12-22 21:48:50.978964,AxFYNaBlo6I,STUDY Night - Smooth Jazz Music for Studying and Concentration,2019-05-24,101485,1476,3410000,37
4558,2021-12-22 21:48:50.978964,r-ylCn39dXA,Relaxing Jazz Music Coffee Bossa Nova - Chillax Music Mix,2019-05-20,69841,616,3410000,29
4559,2021-12-22 21:48:50.978964,2h9xxAWT0Xw,Morning Jazz Cafe Bossa Nova - Jazz Hip Hop Chillax Music,2019-05-17,167697,1201,3410000,22
4560,2021-12-22 21:48:50.978964,ND-Q3zdgMFQ,Night Jazz Lounge - Relaxing Background Chill Out Music,2019-05-14,2243740,17005,3410000,329
4561,2021-12-22 21:48:50.978964,8m58xTjuPyA,Weekend Jazz - Chill Out Jazz Hip Hop Beat Music - Have a Nice Weekend!,2019-05-11,155838,1429,3410000,26
4562,2021-12-22 21:48:50.978964,48fbdSscra8,Morning Coffee Bossa Nova  Jazz - Chill Out Guitar  Piano Music,2019-05-10,2196409,10963,3410000,169
4563,2021-12-22 21:48:50.978964,gYYIsjYlvvc,Weekend Jazz - Chill Out Jazz Hiphop Music  Slow Jazz Music - Have a Nice Weekend.,2019-04-27,72430,735,3410000,22
4564,2021-12-22 21:48:50.978964,ChC4v_KRXe0,Night Jazz Music - Good Night Music - Chill Out Cafe Jazz Music For Sleep,2019-04-25,62483,837,3410000,12
4565,2021-12-22 21:48:50.978964,0DbSSgwTUsM,Good Morning Cafe Music - Happy Latin  Jazz Music - Background Cafe Music,2019-04-23,134132,990,3410000,21
4566,2021-12-22 21:48:50.978964,YTgGyMFieVo,Weekend Jazz Mix - Jazz Hiphop  Smooth Jazz - Have a Nice Weekend!,2019-04-20,63858,738,3410000,24
4567,2021-12-22 21:48:54.376405,OyKMAs-0hKc,Hawaiian Guitar Music - Relaxing Hawaiian Cafe Music - Background Music,2019-04-16,1064618,5587,3410000,79
4568,2021-12-22 21:48:54.376405,YnY_ClBqyuM,"Spring Cafe Music -Calm  Bossa Nova  Smooth Jazz Music For Work, Study",2019-04-10,422710,2702,3410000,29
4569,2021-12-22 21:48:54.376405,dI3toQVr9e8,Seaside Cafe - Chill Out Jazz Hiphop  Smooth Jazz Music - Relaxing Cafe Music,2019-04-05,5348884,36836,3410000,806
4570,2021-12-22 21:48:54.376405,jCh6l3_OQsA,"Happy Swing - Relaxing Cafe Music Playlists - Jazz  Bossa Nova For Study, Work",2019-04-02,124503,1601,3410000,33
4571,2021-12-22 21:48:54.376405,-QUEGLCnPpQ,Cafe Music BGM channel - NEW SONGS  &quot;Night Lounge&quot;,2019-03-29,190935,1219,3410000,28
4572,2021-12-22 21:48:54.376405,BsNBkfA531Q,Cafe Music BGM channel - NEW SONGS  &quot;Tokyo Walk&quot;,2019-03-12,125432,689,3410000,18
4573,2021-12-22 21:48:54.376405,ui7vb5cIDr0,Cafe Music BGM channel - NEW SONGS  &quot;City Subway&quot;,2019-03-12,115000,613,3410000,13
4574,2021-12-22 21:48:54.376405,UEBi2x6mBJQ,Cafe Music BGM channel - NEW SONGS  &quot;Reunion Cafe&quot;,2019-03-11,217936,801,3410000,26
4575,2021-12-22 21:48:54.376405,cRA_rVcHgQY,&quot; Cooking Music &quot; -  Relaxing Cafe Music - Happy Latin Music,2019-03-08,39896,466,3410000,21
4576,2021-12-22 21:48:54.376405,zcaskjhhXWQ,"Studio Ghibli Jazz Beats - Relaxing Jazz Hiphop  lofi Music For Study, Work",2019-03-01,2619226,49388,3410000,738
4577,2021-12-22 21:48:54.376405,mx9hxTILJ7o,Bossa Nova Music - Relaxing Cafe Music - Smooth Jazz Music - Coffee Time Music,2019-02-20,101600,733,3410000,9
4578,2021-12-22 21:48:54.376405,9bX6sJcDqnE,"Good Night Jazz - Calm Jazz Mix - Relaxing Jazz Music For Sleep, Study",2019-02-19,1709389,14126,3410000,296
4579,2021-12-22 21:48:54.376405,_scfEZEdc30,Studio Ghibli Jazz Beats  &quot;Kiki&#39;s Delivery Service / 魔女の宅急便&quot; - Relaxing Cafe Beats,2019-02-14,72087,1160,3410000,37
