video_id,upload_days,title,description,tags,duration,subscriber_count,view22,like_22,comment_22,view_inc_23,view_inc_24_noon,view_inc_24_night,view_inc_25_noon,view_inc_25_night,like_inc_23,like_inc_24_noon,like_inc_24_night,like_inc_25_noon,like_inc_25_night,comment_inc_23,comment_inc_24_noon,comment_inc_24_night,comment_inc_25_noon,comment_inc_25_night,like_26,comment_26,view_26
13oqAS91r7o,1877,0,0,0,2.4833333,52400,58487,99,3,911,1625,937,583,485,1,1,1,0,1,0,0,0,0,0,103,3,63443
HsDXrW80MLM,3174,0,0,0,2.5333333,297000,30092,120,21,6,9,2,0,5,1,-1,0,0,0,0,0,0,0,0,120,21,30117
0eAbuKocKG0,794,1,8,8,4.516667,1710000,189507,803,26,859,1146,541,376,285,3,1,2,1,0,1,0,0,0,0,813,28,193049
ob9eF9mZgz0,1112,1,0,0,2.0,52400,6123,42,5,11,10,3,7,3,0,0,1,0,0,0,0,0,0,0,43,5,6160
ziK2RRL3jBY,10,3,7,17,83.2,0,105334,467,20,4948,4910,1417,3651,1533,13,16,3,12,5,0,0,0,0,0,525,20,124549
8BLrAfPyBhs,2405,0,0,0,0.6666667,8220000,87956,1369,92,6,9,2,1,3,0,0,0,0,0,0,0,0,0,0,1371,92,87987
UMq35OkPjb8,35,3,19,13,59.583332,393000,1272,31,1,21,53,26,30,19,0,0,0,1,0,0,0,0,0,0,32,1,1433
S4-qVn3zSDc,1872,0,0,0,2.1833334,52400,204140,266,5,1795,3171,1847,1484,1222,3,3,1,2,0,0,0,0,0,0,275,5,214403
w5BX_nz8XKE,1529,1,9,8,2.25,1710000,811731,1828,56,2619,2797,1154,985,870,7,5,1,2,0,0,0,0,0,0,1845,56,821728
Nc0BzcvqSc4,73,2,52,21,61.266666,100000,8868,124,8,8,4,3,2,0,0,0,0,0,0,0,0,0,0,0,124,8,8888
on9OR3kRGLs,2308,0,0,0,188.1,297000,569092,2517,311,20,33,6,12,7,1,0,0,0,0,0,0,0,0,0,2518,311,569196
lg2ksQmzhqI,100,0,0,3,0.25,3210000,30442,1867,165,10,17,11,4,4,0,0,0,1,1,0,0,0,0,0,1869,165,30498
KfbeWOnKq2E,128,0,0,0,60.6,37500000,1457081,5112,0,2105,1904,685,756,633,5,6,-1,3,1,0,0,0,0,0,5130,0,1464653
vBULxi0LxT4,898,0,0,0,50.583332,50700000,1435731,41140,2111,77,87,23,40,29,-2,1,0,0,-1,0,1,1,0,0,41140,2113,1436050
2_JquPUzHI0,390,2,8,14,2.7,1710000,79311,633,39,1315,1127,487,438,301,9,3,3,2,-1,0,0,0,0,0,649,40,83340
vBGUB1dWfRg,327,0,0,0,79.76667,413000,192089,759,8,317,263,99,110,138,1,1,0,0,0,0,0,0,0,0,763,8,193331
KFZ1HlvOLrQ,802,0,0,0,37.35,37500000,18327196,59819,0,2894,1673,493,331,426,-2,0,1,0,0,0,0,0,0,0,59817,0,18333944
4ZroIYTIyPA,46,1,3,15,101.03333,0,287481,1052,28,4603,3666,1405,600,942,16,6,5,3,3,1,0,0,0,0,1088,29,299488
dtMYnD7e7GE,372,0,0,0,39.983334,297000,60429,1709,165,82,77,27,24,20,1,0,0,0,0,0,0,0,0,0,1713,165,60713
ZtPvvNBcyLA,1828,0,0,0,4.766667,52400,5903,19,2,80,129,87,37,54,0,0,0,0,0,0,0,0,0,0,19,2,6327
UFuRXbfxboY,1609,0,0,0,62.366665,37500000,4390741,8833,0,3640,5185,2052,2029,1920,7,10,4,8,6,0,0,0,0,0,8877,0,4407949
cOEtKwuDpq4,1905,0,0,0,5.2833333,52400,83723,418,25,481,757,660,306,409,2,6,4,5,4,0,0,0,1,0,440,27,86764
4zMkxOWjW3s,80,2,4,14,59.933334,0,10606,137,6,143,166,91,100,37,0,3,1,1,0,0,2,0,0,0,144,8,11194
1PKus57KWpE,5374,0,0,0,2.5,3210000,3865744,1670,189,12,6,2,5,3,1,0,0,0,0,0,0,0,0,0,1671,189,3865783
KmMD34ZF3fo,377,2,28,18,293.61667,1710000,816369,3456,150,627,692,316,344,212,2,2,1,-1,0,0,1,0,0,0,3459,151,818659
pUMSnlgvNcg,2543,0,0,0,3.2,297000,214399,1936,104,72,54,21,13,2,3,1,2,0,0,0,0,0,0,0,1943,104,214584
GZZaoY_Ikcw,791,0,0,0,241.93333,3410000,70580,1174,37,17,6,1,7,4,0,0,0,0,0,0,0,0,0,0,1173,37,70631
neV3EPgvZ3g,1762,0,0,0,213.15,3410000,72322742,417560,11727,74138,70668,23323,27815,19946,429,356,117,182,137,7,5,4,4,6,419099,11759,72597779
vLjpFvZQkxE,1507,0,1,0,1.9666667,52400,4835,21,1,101,231,114,100,63,0,0,0,1,0,0,0,0,0,0,22,1,5515
S5n9emOr7SQ,919,0,0,0,3.5833333,50700000,48077821,662362,15847,8139,7742,2797,3333,2792,34,32,18,13,15,3,0,-1,-1,-2,662507,15847,48108125
hdT7At7X_90,1828,1,0,0,3.5833333,52400,57075,189,7,718,1346,651,493,387,4,-1,0,0,0,0,0,0,0,0,192,7,60979
89kdI-fceJE,127,0,0,0,105.6,393000,851,19,1,5,10,1,0,3,0,0,0,0,0,0,0,0,0,0,19,1,875
Pzc9_XBsKLM,10,3,17,13,64.0,393000,804,26,0,6,4,1,4,2,0,0,0,1,0,0,0,0,0,0,27,0,822
yFk4Xvqtk14,2233,2,2,7,2.45,297000,128040,726,67,1208,1167,633,459,607,7,5,2,1,3,0,0,0,0,0,747,67,132545
4Ls3u6i2Qcc,2223,1,0,0,2.35,37500000,6962160,10498,0,6740,7352,2578,2198,2096,4,14,2,6,1,0,0,0,0,0,10532,0,6988779
bDyAMyrSWPM,709,0,0,0,243.66667,3410000,40021,2897,18,3,3,1,6,2,0,0,-1,0,0,0,0,0,0,0,2896,18,40039
uZhI5SLybXs,50,2,50,21,61.633335,100000,18693,308,8,82,90,23,25,9,0,3,2,1,0,0,0,0,0,0,314,8,18957
TNUA_qZGwYk,150,0,4,2,0.76666665,1710000,84869,3328,88,5092,6531,2629,4350,1786,237,274,129,181,85,6,1,1,2,-3,4414,93,109821
nVbTftZGVLs,106,0,0,0,546.85,393000,1163,37,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,1164
KEDlozg5Gzo,15,3,18,22,224.8,0,32094,111,7,2773,1779,576,512,222,3,1,1,2,0,0,0,0,0,0,119,7,38760
W_C4ufGH5r8,683,0,0,0,241.85,3410000,27072,1040,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,26,27073
1m8u9EFGNbU,1887,1,0,0,3.7666667,52400,2968,33,3,17,20,32,9,10,0,0,0,0,0,0,0,0,0,0,33,3,3062
30TkClWvT5k,1482,1,14,14,3.65,3210000,32967398,77709,2406,171126,348596,152703,128820,66333,429,650,286,271,120,5,8,4,2,2,79650,2430,33897793
a-zX7l3SyAI,17,2,10,22,81.7,27300,13525,75,7,13,20,8,2,0,2,0,0,0,0,0,0,0,0,0,77,7,13571
hOjwHVk2M7E,16,2,14,18,219.86667,413000,32862,197,7,309,7811,3189,687,250,3,7,4,1,1,0,1,0,2,0,215,10,45307
exGqMMwH84o,847,1,7,10,1.0166667,1710000,218141,1007,0,684,536,116,215,67,4,5,1,1,0,0,0,0,0,0,1019,0,219964
nkqVm5aiC28,2788,0,0,0,4.25,50700000,147312329,967856,24060,22447,16592,5785,7114,5033,115,96,45,41,25,3,1,0,1,-1,968269,24065,147380945
RX8wc7RCXqU,712,0,0,0,241.28334,3410000,237686,1336,39,13,8,3,8,2,0,0,0,0,0,0,0,0,0,0,1336,39,237739
87gWaABqGYs,1697,0,0,0,3.3333333,50700000,538419461,3665266,86574,114611,104857,32266,44945,34820,747,581,172,285,184,14,-2,5,2,-5,3667769,86589,538830777
ZTkdrKuxKNw,1840,1,1,0,3.5166667,52400,10584,103,5,66,170,85,59,59,0,1,1,0,0,0,0,0,0,0,105,5,11061
rEbz3Zv5bsk,612,0,0,0,32.533333,3210000,65399,1378,286,13,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1378,286,65425
w_SqJpeRbX4,390,2,52,21,79.916664,100000,31303,356,23,3,3,2,1,3,0,0,0,0,0,0,0,0,0,0,356,23,31315
C5f-EpUj5ng,514,0,0,0,78.73333,100000,1826,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1826
SYS5_LvNLys,77,0,0,0,60.95,37500000,703111,2439,0,1583,1476,705,572,634,1,2,0,0,0,0,0,0,0,0,2445,0,709522
sp4ivFxqNTk,455,2,14,12,55.2,393000,54765,429,28,1073,1696,934,1210,665,7,9,6,3,2,0,0,0,0,0,463,28,60919
XPekztXMMP8,213,0,1,0,527.61664,393000,3007,61,2,10,11,4,6,3,0,0,0,0,0,0,0,0,0,0,61,2,3049
FW8fN3OqzCY,5,2,13,11,58.4,393000,1821,44,2,589,402,148,83,76,8,3,2,0,0,0,1,0,0,0,58,3,3210
5OBVdP6V2gY,96,3,9,20,81.45,0,997,12,1,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,12,1,1013
oAdW5ZE_TIs,2195,0,0,0,2.5833333,52400,7576,15,2,35,53,8,77,26,0,0,0,0,0,0,0,0,0,0,15,2,7836
gMJu-WPwIfE,138,2,12,5,539.2,393000,3731,50,1,74,94,69,39,31,1,1,1,0,0,0,0,0,0,0,53,1,4063
8UogPomfuyA,18,3,18,22,226.76666,0,18125,97,6,2787,2042,534,566,339,5,7,0,0,1,0,0,0,0,0,111,6,25136
nofOyXMM_dg,1528,0,0,0,3.35,52400,54734,77,1,133,136,85,65,79,0,0,0,0,0,0,0,0,0,0,77,1,55269
txgrV_oizAE,665,0,0,0,5.6666665,8220000,1612178,49396,4187,281,259,111,86,102,5,3,4,2,2,1,0,0,0,0,49416,4188,1613246
avNeDjfa_LM,1869,1,0,0,2.35,52400,24397,117,2,282,460,326,154,160,3,2,0,0,0,2,0,0,0,0,122,4,25907
lagKeiqYKz8,58,0,0,0,4.383333,50700000,1913765,39976,1700,14001,12533,3869,5525,3532,47,32,22,25,16,1,0,0,0,0,40161,1701,1961096
vQqVVcObBV0,517,0,0,0,66.61667,37500000,948642,3536,0,803,642,234,148,185,0,0,0,0,0,0,0,0,0,0,3536,0,951092
SBz9cqmmcj0,1863,1,0,0,3.8,52400,2913584,4829,150,14114,29099,12491,15917,8411,20,36,12,14,4,0,2,0,0,0,4918,152,2999949
CSdvk5f5PRk,629,0,0,0,30.45,3210000,234180,2920,1173,226,142,72,53,61,3,3,1,0,0,0,0,0,0,0,2928,1173,234862
kGlkft12wd0,1145,1,6,11,2.7666667,1710000,146828,633,34,1239,1768,809,861,503,3,6,2,3,1,4,0,0,1,-1,649,39,152833
i5nrZPByNm4,1509,0,0,0,45.083332,37500000,52294956,108946,0,20603,15621,5281,7905,4590,37,44,11,12,4,0,0,0,0,0,109089,0,52361635
oDV8vOBOQgg,1136,0,0,0,241.76666,3410000,82794,561,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,19,82795
EPxiUVwBYHk,411,3,38,21,68.6,413000,192711,602,52,610,610,305,218,173,0,2,0,2,0,0,0,0,0,0,607,52,194744
yQqK2jNo2YY,10,2,10,16,131.31667,27300,1323,20,0,13,8,6,3,2,0,1,0,0,0,0,0,0,0,0,21,0,1359
jP9owtp6tBg,53,0,1,18,0.16666667,1710000,9506,225,20,68,61,18,24,12,3,2,1,0,0,0,0,0,0,0,232,20,9720
8aJnT-aipjE,2959,0,0,0,5.4,297000,7236,60,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,16,7238
w35wP198OTU,28,0,0,1,66.933334,393000,1130,60,3,9,4,0,2,1,0,0,0,0,0,0,0,0,0,0,60,3,1157
pgs_fge91Os,895,0,0,0,7.7,50700000,2204653,60435,2467,56,63,16,18,21,0,-1,0,1,0,0,0,0,0,0,60437,2467,2204884
kmGHx06i3ss,2238,2,2,7,2.6833334,297000,258336,1434,42,1445,1358,680,393,464,6,11,2,3,1,0,0,0,0,0,1459,42,263134
pqq1wu9X5M4,3105,0,0,0,3.3333333,8220000,587957,4063,709,26,27,13,10,6,0,0,0,0,1,0,0,0,0,0,4064,709,588061
ZlGPTwNRYtU,3741,0,0,0,3.0166667,50700000,13276745,107597,6021,562,498,172,216,153,6,8,1,5,0,0,0,0,0,0,107622,6021,13278787
hiaOEWuijJo,3175,0,0,0,8.833333,50700000,371933,8984,863,3,2,3,2,1,0,-1,0,0,0,-1,0,0,0,0,8983,862,371954
VEBsp1WVvH4,478,0,0,0,241.13333,3410000,79545,3273,24,127,95,47,46,34,0,2,0,-1,1,0,0,0,0,0,3277,24,80022
cOn94NKHRi8,884,0,0,0,241.36667,3410000,73329,4133,16,2,3,0,1,0,0,0,-1,0,0,0,0,0,0,0,4131,16,73337
U-oQF9BhWmg,1840,0,1,0,3.25,52400,139166,699,25,229,332,231,108,159,0,3,2,1,0,0,0,0,0,0,706,25,140330
Q-TruMukq34,141,0,0,0,71.183334,393000,14325,118,5,12,9,5,5,5,0,0,0,0,0,0,0,0,0,0,118,5,14368
xiPkpY9sX5g,27,0,0,0,59.6,37500000,239250,847,0,4126,3316,1333,1186,1100,7,5,5,5,1,0,0,0,0,0,873,0,252720
q7so33lJbi4,19,3,25,21,75.51667,0,8121,75,6,40,29,18,13,7,1,1,0,0,0,0,0,0,0,0,76,6,8239
-w7_JUxZm58,255,0,0,0,546.8333,393000,885,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,885
ffYEFGeyw_s,102,2,51,21,59.75,100000,17463,226,36,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,226,36,17476
sx8pveDD1ag,1472,0,0,0,209.85,3410000,193180,1307,38,1524,1165,364,426,228,15,13,5,2,6,0,0,0,0,3,1353,41,197734
SNbyg5_i3sU,1420,0,0,0,214.91667,3410000,83407,647,36,12,10,1,1,1,0,0,0,0,0,0,0,0,0,0,647,36,83433
Psn2ZjYHWdk,404,1,10,14,2.1333334,1710000,74292,490,42,1607,1887,677,817,433,14,14,6,4,2,0,0,0,0,1,538,42,80527
6DVLzHks8xs,1752,0,0,0,4.9333334,50700000,3902062,58450,1555,217,218,69,91,57,2,2,1,1,1,0,0,0,0,0,58460,1553,3902880
TDZF8Il7_9A,1163,3,43,18,67.51667,100000,729,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,729
xAMaFBMVH0w,1098,0,0,0,2.4166667,52400,336447,8610,330,1483,2566,1436,1142,866,10,20,6,8,7,0,0,0,0,0,8667,330,344711
ifeIHLoe7QQ,2867,0,0,0,2.1833334,37500000,123399815,130093,0,17765,22968,4905,8380,6061,60,83,11,37,25,0,0,0,0,0,130397,0,123481231
UqbaZfGNKmw,53,2,50,21,64.416664,100000,52121,723,27,4032,2681,752,1059,203,61,23,15,9,1,0,0,0,1,0,841,29,61940
PBU1Orzx4_U,46,2,18,21,237.05,0,629056,1867,61,10032,20601,5911,6452,1099,26,53,29,38,5,0,4,0,2,-1,2026,67,676982
k6ZoE4RrcDs,58,0,0,0,4.7833333,50700000,28435991,321200,12400,221964,214176,66284,95540,67338,1044,852,283,443,249,24,25,10,3,6,324843,12481,29244983
biFvMSKleqw,157,0,0,0,2.1,37500000,2253063,8298,0,12286,16294,5202,7436,6281,43,62,16,37,20,0,0,0,0,0,8537,0,2319527
XE4S_eBI7WQ,100,0,0,0,3.5833333,50700000,1028829,29172,1084,5050,4474,1065,1599,1246,44,28,10,7,7,4,2,0,0,0,29292,1090,1045602
K2Q6YO3Ez44,2320,0,0,0,247.65,3410000,37306534,117594,3961,3529,3071,1139,1509,1065,38,23,4,8,10,4,1,0,0,1,117698,3967,37320036
u-_ssQ2R6AU,407,2,54,21,86.933334,100000,28026,263,13,29,26,4,7,1,1,0,0,0,0,0,0,0,0,0,264,13,28106
9dSAD1-WXRI,2888,0,0,0,1.4666667,37500000,2451594,0,0,899,593,317,225,332,0,0,0,0,0,0,0,0,0,0,0,0,2454701
9dSAD1-WXRI,2888,0,0,0,1.4666667,37500000,2451594,0,0,899,593,317,225,332,0,0,0,0,0,0,0,0,0,0,0,0,2454701
_IHDXkmlvOg,198,0,0,0,527.23334,393000,771,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,771
3bgFiOWc1yo,1108,1,1,0,43.116665,37500000,2404309,5916,0,16237,15693,3851,7206,3893,107,71,20,43,16,0,0,0,0,0,6254,0,2466092
CkViEi-r1PE,1626,0,0,0,1.6333333,37500000,5688034,5369,0,1934,1767,714,558,700,1,4,1,0,0,0,0,0,0,0,5376,0,5695450
1rV9vzOrMMY,627,0,0,0,22.75,3210000,176589,1790,574,24,12,6,4,6,0,0,0,0,0,0,0,0,0,0,1790,575,176649
14g27vClsmw,761,2,11,18,103.0,1710000,780288,3512,183,18679,22494,7335,13601,3849,104,121,59,104,18,4,3,1,0,0,3943,191,852444
eRbVaioI3EI,1833,0,1,0,2.35,52400,26498,39,3,217,315,223,117,113,0,0,0,0,1,0,0,0,0,0,40,3,27584
beHwvJ0JC3s,1540,1,6,8,1.8166667,1710000,405549,1013,27,1006,1132,385,461,389,0,2,0,6,0,0,0,0,0,0,1024,27,409635
sT3trhKEIWo,62,0,0,0,528.26666,393000,911,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,912
rPUSworHQLQ,1103,3,33,19,58.583332,100000,483,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,487
7SNGGdwTgN0,2862,0,0,0,3.8,297000,3278,37,21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37,21,3282
tYi6zs9TZhw,4,2,13,19,715.0,0,1316,15,0,222,32,4,9,4,2,0,0,0,0,0,0,0,0,0,17,0,1607
zzed1s3Ue-k,31,3,7,16,686.2167,0,76573,363,10,954,1082,296,429,287,3,3,5,3,0,0,1,0,0,0,377,11,80185
9_dG0wAnnkg,3417,0,0,0,5.2833333,8220000,60290,530,82,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,530,82,60293
8czjOj_4RZ0,426,2,51,21,86.0,100000,15991,196,11,9,17,6,4,2,1,2,0,0,0,0,0,0,0,0,199,11,16030
mP1f3dj3yDY,1825,0,1,0,3.55,52400,21275,115,7,233,442,460,258,161,3,1,3,5,0,0,0,0,0,0,129,7,22956
jBoLH6_8qK8,80,0,0,0,35.866665,0,63618,936,24,836,568,149,345,124,3,1,1,0,3,0,0,0,0,0,951,24,66395
pcSaUOI8nWw,86,0,0,0,517.0833,393000,692,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,695
qXM0JdAwabU,1759,0,0,0,4.116667,50700000,62421861,377081,8543,3944,3363,1027,1337,992,24,15,6,8,8,0,0,0,0,0,377162,8543,62435266
YZvJotW5xwA,105,3,3,21,61.85,0,222,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,223
Lb-AikUyz8w,1844,1,0,0,1.9833333,52400,86173,137,4,1268,2240,1408,969,860,2,1,1,2,1,0,0,0,0,0,144,4,93496
sMLpp1FHxOU,306,0,0,0,62.133335,393000,2478,43,7,12,5,1,1,1,0,0,0,0,0,0,0,0,0,0,43,7,2511
cX2RDv8l1Pc,75,0,0,0,60.466667,37500000,267110,994,0,461,438,179,150,160,1,0,0,0,0,0,0,0,0,0,996,0,268882
SKLsWDEqWjw,2597,0,0,0,3.3833334,297000,38011,364,37,-15,6,1,4,3,0,0,0,1,0,0,0,0,0,0,365,37,38013
9pC9jir0Lew,5,2,4,19,0.0,149000,338883,1858,0,129578,36872,12485,9159,5052,323,151,52,44,18,0,0,0,0,0,2465,0,536790
9pC9jir0Lew,5,2,4,19,0.0,149000,344930,1874,0,123531,36872,12485,9159,5052,307,151,52,44,18,0,0,0,0,0,2465,0,536790
zMu8Emgmma8,87,3,6,16,63.6,0,1166,14,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1170
fWFUM5RT2_w,1651,0,0,0,66.86667,37500000,3783790,5895,0,3331,2315,1299,1020,939,5,0,3,2,1,0,0,0,0,0,5909,0,3794306
tqfeYvbHVJU,20,3,24,21,76.96667,0,6055,61,4,11,15,6,1,1,0,0,0,0,0,0,0,0,0,0,61,4,6096
Wjd2akr0D24,1866,1,6,5,3.9666667,1710000,32931,88,0,508,386,192,146,131,2,0,0,0,0,0,0,0,0,0,91,0,34427
R8OeBWXkNvU,27,0,0,0,0.0,149000,408978,2373,0,8293,7368,2687,2982,2242,37,48,17,37,21,0,0,0,0,0,2567,0,438048
R8OeBWXkNvU,27,0,0,0,0.0,149000,408824,2373,0,8447,7368,2687,2982,2242,37,48,17,37,21,0,0,0,0,0,2567,0,438048
zw3JBBfxmAc,311,0,0,0,55.266666,100000,513,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,513
LJCfvFF8dhg,818,2,9,14,1.7833333,1710000,1613675,8082,398,22945,39318,18735,30184,7697,178,354,298,227,36,2,17,7,6,0,9260,432,1743330
okKzf8SnH5Y,587,0,1,0,51.733334,393000,733779,4133,107,744,760,298,346,149,10,6,5,1,1,0,0,0,0,0,4162,110,736724
XHu3-kfcqS8,151,0,0,0,530.63336,393000,1592,50,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1595
LQ6s7-SJDV0,2670,0,0,0,8.016666,50700000,3849298,60863,2339,119,99,29,50,46,0,-1,0,-1,1,0,1,0,0,0,60862,2339,3849759
ABlZt6EJs8o,13,2,13,14,0.0,393000,7300,38,0,762,905,476,354,274,2,2,2,1,1,0,0,0,0,0,46,0,10361
RzO3KPuocRM,59,0,0,0,38.616665,0,23810,357,6,108,97,37,43,18,1,1,0,1,2,0,0,0,0,0,364,6,24240
7UguIo6P1sI,2831,0,0,0,0.8666667,1710000,19713,16,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,16,0,19721
LDRmFWYgkGk,2130,0,0,0,1.9,37500000,10534267,0,0,5214,4903,1454,1608,1301,0,0,0,0,0,0,0,0,0,0,0,0,10553109
LgzgmEJoCSw,2980,1,9,4,3.5333333,1710000,1202203,3266,176,3591,3938,1915,1875,1742,11,15,5,4,9,0,0,0,0,0,3313,176,1216839
fuTSIBUtGhU,618,0,0,0,22.433332,3210000,104399,2008,612,18,15,1,2,3,0,0,0,0,0,0,0,0,0,0,2008,612,104447
LMCcOCJHCg0,69,2,48,21,61.4,100000,16651,263,21,24,26,5,11,0,0,0,0,0,0,0,0,0,0,0,263,21,16723
DxEKA3m5gOM,1873,1,0,0,2.25,52400,9734,63,5,47,74,58,21,28,0,0,1,0,0,0,0,0,0,0,65,5,10011
H0W-GE4XCOY,1907,0,0,0,3.6666667,52400,7839,63,3,44,78,42,36,58,0,0,0,0,1,0,0,0,0,0,64,3,8119
jOUm_4IzU6s,375,0,7,0,130.83333,413000,219272,1247,44,5799,10674,8706,2374,1911,36,45,40,15,5,0,2,0,0,0,1395,46,250205
jiqUGc_0nkM,611,0,0,0,91.5,0,3355,28,8,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,28,8,3362
LnC3BzE-g4c,2085,0,0,0,3.4333334,1710000,7085,19,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7089
nqn6pDuA0IE,23,1,21,12,6.55,8220000,40652,1345,143,623,889,448,327,273,10,8,1,10,1,3,1,0,0,0,1386,148,43665
ZazJaui3YP0,424,1,14,17,18.533333,1710000,37469,411,63,267,379,157,137,62,0,0,1,2,0,0,0,0,0,0,415,63,38566
px2f3lNqU5I,2184,0,0,0,208.43333,3410000,4418409,7852,124,520,430,171,166,53,1,-1,-1,2,0,0,0,0,0,0,7854,124,4420266
gTSEKcfapm4,261,0,0,0,483.66666,3410000,91230,3517,13,28,27,5,4,3,0,0,0,-1,0,0,0,0,0,0,3515,13,91316
X03GpoEnpZA,1247,0,0,0,240.11667,3410000,211250,1896,72,34,29,10,12,11,0,2,0,0,0,0,0,0,0,0,1899,72,211369
INwqsQgwpYA,742,1,11,16,35.766666,1710000,53577,383,27,161,165,71,82,49,0,1,0,0,0,0,0,0,0,0,384,27,54157
X6AYvi5a514,325,0,0,0,2.1,37500000,1608520,5681,0,873,841,319,354,255,0,0,0,0,0,0,0,0,0,0,5682,0,1612036
fa5Yh4LSlPQ,1124,2,32,18,66.316666,100000,1042,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1044
AGaY9xxG8qQ,9,3,7,17,94.8,0,63139,318,22,4113,2945,830,1392,497,19,14,6,6,2,-1,1,0,0,0,366,23,73798
NH-tBy9BdHc,3098,0,0,0,0.4,297000,1066,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,1066
5XI5q6ubpmM,1920,0,0,0,2.7166667,3210000,1574940,12764,404,335,291,143,104,108,7,0,1,0,2,0,0,0,0,0,12776,404,1576128
cJkzZcHj5XI,11,2,4,16,88.083336,0,1090,29,3,82,108,48,48,29,1,1,0,1,0,0,0,0,0,0,34,4,1476
wORmT4Crs4c,1172,2,32,20,72.03333,100000,34060,72,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,72,1,34066
5W2AN6I0pQQ,142,0,0,0,483.9,3410000,55502,552,8,10,16,6,5,3,0,0,0,0,0,0,0,0,0,0,552,8,55550
5uWxs5b90LA,4258,0,0,0,0.65,3210000,61724,122,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,31,61727
ColSDWLAqQA,6,3,16,22,714.98334,0,1616,22,2,48,82,11,11,5,0,0,0,0,0,0,0,0,0,0,23,2,1797
bMt81mNhuZA,59,0,0,0,482.63333,3410000,114633,1837,36,1130,1017,492,471,241,18,14,3,10,1,0,0,0,0,0,1891,36,118760
QqQ8kdkk0Gg,3498,0,0,0,2.35,37500000,158922176,262569,0,29124,31054,11211,11232,9542,11,60,16,23,10,0,0,0,0,0,262738,0,159038976
kvlKPSizXzU,248,0,0,0,2.5833333,37500000,998043,2680,0,975,879,290,185,322,1,1,0,1,0,0,0,0,0,0,2686,0,1001379
kL2fvzfuXko,59,0,0,0,2.15,37500000,814939,4570,0,6465,6542,1994,2979,1789,19,25,12,7,5,0,0,0,0,0,4650,0,840535
-RhGEuMu4pQ,2300,0,0,0,2.2833333,37500000,16571540,0,0,18052,14156,5121,5088,4005,0,0,0,0,0,0,0,0,0,0,0,0,16627357
-uV4VN7q6xE,27,2,14,15,59.366665,393000,7097,74,2,349,428,279,128,176,0,0,0,0,0,0,0,0,0,0,74,2,8592
7BUjqkvAcQQ,1465,1,0,0,2.9166667,52400,26829,87,3,115,189,75,68,107,0,1,0,0,1,0,0,0,0,0,88,3,27469
wY473jAptyw,1773,0,0,0,4.75,50700000,64878548,816646,26707,9663,8182,3096,3963,2561,49,39,14,1,3,1,-1,0,3,0,816772,26710,64911520
GnhqHeam1Gg,409,1,13,19,130.11667,1710000,481038,1956,85,107,124,29,50,26,1,0,0,0,0,0,0,0,0,0,1958,86,481436
ozLF0uFAcEU,200,0,0,0,556.36664,393000,933,42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,1,935
LZ44RV6t5Gg,521,0,0,0,52.466667,37500000,3372085,12385,0,4004,2582,1118,1170,1001,7,5,2,3,4,0,0,0,0,0,12409,0,3384292
eeJpTLWZ3Cg,1861,2,9,18,24.433332,1710000,1056870,5572,243,4148,6563,2751,3213,1449,37,33,15,14,7,0,0,0,0,0,5695,243,1076607
xbWxe40f9OI,103,1,1,20,2.5666666,0,140,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,143
Y_ziZev29ws,28,2,18,22,230.76666,0,17698,111,6,36,26,20,12,12,0,0,0,0,0,0,0,0,0,0,111,6,17816
