video_id,view_22,like_22,subscriber_count,comment_22,view_23,like_23,comment_23,view_24,like_24,comment_24,view_24_23,like_24_23,comment_24_23,view_25_9,like_25_9,comment_25_9,view_25_17,like_25_17,comment_25_17,view_26,like_26,comment_26
krGFrKyd_9g,203222,543,8220000,64,203233,543,64,203242,543,64,203247,543,64,203250,543,64,203255,543,64,203260,544,64
Zt_-Na__i0w,23741,463,3410000,23,23768,463,23,23789,463,23,23798,463,23,23804,463,23,23807,463,23,23831,463,23
hXT_DF1jlX4,251,5,0,1,251,5,1,251,5,1,251,5,1,253,5,1,253,5,1,253,5,1
G5ckeEykEzc,1560062,4810,37500000,0,1562752,4819,0,1565726,4828,0,1566398,4830,0,1567503,4833,0,1568092,4834,0,1569380,4837,0
JbNulG7TDME,186641,782,37500000,0,190033,785,0,192868,788,0,193860,790,0,194597,790,0,195419,790,0,197239,792,0
cPMGXgzcw9Q,15624,126,52400,11,15783,130,11,15999,131,11,16095,131,11,16154,131,11,16250,131,11,16361,135,11
ltqpp4Hxz2U,135347,349,0,16,144298,362,16,152257,372,16,153660,373,17,154952,377,17,155659,379,18,157185,388,18
9ZJMgtVVmD0,72749,768,297000,128,72786,769,128,72805,768,128,72811,769,128,72818,769,128,72827,769,128,72849,770,128
N7oCDre5zsk,37448,2015,3210000,91,37556,2017,91,37656,2020,91,37701,2021,91,37732,2022,91,37765,2023,91,37802,2024,91
89kdI-fceJE,851,19,393000,1,856,19,1,866,19,1,867,19,1,867,19,1,870,19,1,875,19,1
3bgFiOWc1yo,2404309,5916,37500000,0,2420546,6023,0,2436239,6094,0,2440090,6114,0,2447296,6157,0,2451189,6173,0,2466092,6254,0
2gVZ_dNNJOE,1365,19,393000,1,1365,19,1,1365,19,1,1365,19,1,1365,19,1,1365,19,1,1365,19,1
PnQ7weGBrCs,3710729,62173,8220000,4412,3719232,62336,4413,3733800,62546,4419,3739995,62640,4420,3746098,62741,4422,3750467,62816,4427,3758319,62948,4429
8X_Rc8JUqd0,77607881,2565009,50700000,10412,77609706,2564894,10409,77611388,2564804,10406,77611955,2564765,10407,77612632,2564710,10407,77613222,2564699,10405,77614687,2564616,10400
kmGHx06i3ss,258336,1434,297000,42,259781,1440,42,261139,1451,42,261819,1453,42,262212,1456,42,262676,1457,42,263134,1459,42
vk5ZPcO7p4o,421,15,393000,0,421,15,0,424,15,0,424,15,0,425,15,0,425,15,0,427,15,0
Ekoh6TJpA88,692271,944,1710000,17,693116,946,17,694233,949,17,694775,950,17,695214,949,17,695483,951,17,695921,955,17
N6xv9A2xN-I,2803,10,52400,1,2823,10,1,2867,10,1,2887,10,1,2907,10,1,2939,10,1,2954,10,1
2_JquPUzHI0,79311,633,1710000,39,80626,642,39,81753,645,39,82240,648,39,82678,650,39,82979,649,39,83340,649,40
LTubr6nCYo8,3215709,12812,50700000,1174,3215790,12812,1174,3215857,12813,1174,3215891,12813,1174,3215922,12814,1174,3215947,12814,1174,3216013,12817,1174
oMkouwn7f8s,2763,25,52400,2,2806,25,2,2868,25,2,2914,26,2,2932,26,2,2958,26,2,2981,26,2
km9Il_-FHjw,7089543,59216,3410000,697,7093321,59237,697,7095882,59256,696,7096998,59269,696,7098236,59277,696,7099024,59284,696,7101918,59304,696
Z9Tz4NZ9A-A,72138,587,100000,41,72192,587,41,72318,588,41,72387,590,41,72440,592,41,72461,592,41,72496,594,41
rtUtfJdy5KA,186048,1176,297000,66,186100,1177,66,186150,1179,66,186157,1179,66,186170,1181,66,186185,1181,66,186234,1181,66
Y12B8y0X44E,1215,15,100000,0,1215,15,0,1216,15,0,1216,15,0,1216,15,0,1216,15,0,1216,15,0
wbQedTphYxc,5554,43,52400,1,5573,43,1,5603,43,1,5622,43,1,5631,43,1,5642,43,1,5652,43,1
_oqN1frvvuQ,20142,189,100000,11,20159,189,11,20174,189,11,20176,189,11,20184,189,11,20189,189,11,20197,189,11
avNeDjfa_LM,24397,117,52400,2,24679,120,4,25139,122,4,25465,122,4,25619,122,4,25779,122,4,25907,122,4
cpCEDS2rqEg,1183,13,100000,1,1183,13,1,1183,13,1,1183,13,1,1183,13,1,1183,13,1,1183,13,1
uFWrju9qrWQ,1417443,8027,3210000,207,1417682,8029,207,1417892,8030,207,1417975,8030,207,1418045,8030,207,1418112,8030,207,1418266,8032,207
zHxshRgBRmM,220501,1335,3410000,36,220505,1335,36,220510,1335,36,220511,1335,36,220515,1335,36,220515,1335,36,220516,1335,36
4L2Og91N4i8,351465,831,3210000,31,351465,831,31,351468,831,31,351468,831,31,351469,831,31,351469,831,31,351470,831,31
Qf3XMxbJ_8o,6120,67,0,6,6145,67,6,6164,68,7,6179,68,7,6196,69,7,6201,69,7,6217,69,7
pwnsKJTbCzg,113728,1036,3410000,24,113756,1036,24,113772,1036,24,113788,1036,24,113793,1036,24,113797,1036,24,113802,1036,24
o8U1bn69QU8,9818,255,100000,26,10543,266,27,11749,273,25,11924,276,25,12322,281,25,12434,281,25,12750,282,26
sf_zyLlehtc,6514,33,52400,5,6562,35,5,6609,36,5,6625,36,5,6652,36,5,6672,36,5,6692,36,5
N2ReXtMgMR0,343016,2634,52400,109,346290,2658,109,351561,2699,111,354657,2713,113,357143,2729,114,358866,2735,114,360774,2750,114
W0Lvi9O2FWs,767212,6264,297000,730,767239,6264,730,767267,6264,730,767275,6264,730,767284,6264,730,767295,6264,730,767319,6264,730
VDFfmnQsSJ0,59201,774,100000,29,60559,783,29,62164,795,30,62956,803,30,63524,808,31,63885,809,31,64474,818,28
3OPgDqWPSiI,4534739,7009,37500000,0,4537651,7013,0,4540321,7023,0,4541519,7026,0,4542702,7031,0,4543793,7035,0,4546934,7037,0
KmMD34ZF3fo,816369,3456,1710000,150,816996,3458,150,817688,3460,151,818004,3461,151,818348,3460,151,818560,3460,151,818659,3459,151
cgsgH0lkQTI,86569001,199879,37500000,0,86589148,199933,0,86609005,199994,0,86614513,200018,0,86623229,200042,0,86629242,200054,0,86648749,200105,0
77ygZgFch7Q,9034,115,297000,30,9034,115,30,9038,115,30,9038,115,30,9038,115,30,9038,115,30,9038,115,30
nG6B1_FnEw4,1208095,5524,37500000,0,1210877,5532,0,1213706,5538,0,1214648,5540,0,1215847,5542,0,1216947,5545,0,1219739,5548,0
FR5rLKh0JnU,160873,938,37500000,0,191242,1067,0,205706,1097,0,210439,1103,0,215243,1116,0,219022,1126,0,228907,1150,0
RNGI2rO9Y_0,4597,43,297000,4,4599,43,4,4601,43,4,4601,43,4,4602,43,4,4602,43,4,4604,43,4
KuJ-c4aH-ZA,10998,51,297000,8,10998,51,8,10998,51,8,10998,51,8,10998,51,8,10998,51,8,10998,51,8
gvHR8OF6YJs,8676,98,52400,5,8704,98,5,8735,98,5,8739,98,5,8748,98,5,8757,98,5,8766,98,5
MZQ8YDTFsaw,289749,4019,100000,105,292495,4052,107,295236,4082,111,296578,4090,111,297743,4094,116,297953,4098,116,298595,4104,118
uN3o8sU-So8,878051,1574,1710000,92,878639,1576,92,879846,1582,92,880445,1587,92,880976,1588,92,881328,1588,92,881763,1588,92
V9JXa_knZg8,23525,375,0,10,23655,378,10,23747,380,10,23764,380,10,23792,381,10,23802,381,10,23867,381,10
v9IfUzx5BKM,1815389,16082,297000,518,1818110,16100,518,1820380,16107,518,1821112,16110,518,1821933,16117,518,1822514,16119,518,1824382,16129,518
0ROVTPZy1aI,60720,854,0,18,61417,856,19,62030,856,19,62172,857,19,62414,860,19,62551,860,19,62807,862,19
1WyRoLkJxBk,10123,119,0,2,10274,119,2,10355,119,2,10372,119,2,10384,119,2,10391,119,2,10395,119,2
CvXUY-oPvWg,464114,39877,50700000,1219,464116,39877,1219,464124,39875,1219,464126,39876,1219,464130,39876,1219,464134,39876,1219,464138,39877,1219
87gWaABqGYs,538419461,3665266,50700000,86574,538534072,3666013,86588,538638929,3666594,86586,538671195,3666766,86591,538716140,3667051,86593,538750960,3667235,86588,538830777,3667769,86589
22CpnPZEhmk,762,26,393000,0,767,26,0,767,26,0,767,26,0,767,26,0,767,26,0,767,26,0
qiDOKFs0pSQ,130807,1278,3210000,97,130813,1279,97,130815,1279,97,130816,1279,97,130817,1279,97,130818,1279,97,130821,1279,97
bXbZ_HE3JwQ,837099,863,8220000,62,837100,863,62,837101,863,62,837101,863,62,837101,863,62,837101,863,62,837104,863,62
LKOfwfEen7I,47089,823,0,14,49096,832,14,50413,834,14,50783,833,14,51455,834,14,51944,834,14,53027,836,14
uYjhTiMwv5k,85304,2073,0,17,87230,2106,17,88953,2139,17,89378,2150,17,90117,2164,17,90335,2169,17,91472,2187,17
Dd4AVMH8cXU,9601429,14945,37500000,0,9608111,14951,0,9614493,14971,0,9616841,14977,0,9619758,14987,0,9622798,14990,0,9630215,15011,0
ECe81D3Gz6c,1391113,4651,1710000,164,1392399,4658,164,1393886,4663,164,1394446,4666,164,1395122,4667,164,1395483,4668,164,1396084,4672,164
HvfpJtpgcgg,1175,30,393000,0,1176,30,0,1176,30,0,1176,30,0,1176,30,0,1176,30,0,1176,30,0
nuMP4yfDaI4,16948,320,0,7,17011,322,7,17064,323,7,17082,323,7,17118,323,7,17131,323,7,17186,325,7
3zWC3HjPcEM,5403333,9971,37500000,0,5406054,9977,0,5408015,9980,0,5408976,9986,0,5409623,9988,0,5410273,9991,0,5411210,9991,0
Vsdwetth9nI,121014,845,0,17,123056,850,17,124520,855,17,125001,857,17,125648,858,17,126063,859,17,127036,862,18
bDyAMyrSWPM,40021,2897,3410000,18,40024,2897,18,40027,2897,18,40028,2896,18,40034,2896,18,40036,2896,18,40039,2896,18
-vVAemjvfr0,4798,43,52400,2,4803,43,2,4824,43,2,4830,43,2,4835,43,2,4839,43,2,4842,43,2
xgJAhocUw4Y,2664574,12254,3410000,175,2665272,12258,175,2665893,12262,175,2666214,12266,175,2666426,12263,175,2666607,12268,175,2667304,12270,175
J3htU652mBY,11122398,24972,37500000,0,11125037,24983,0,11127279,24990,0,11128253,24997,0,11129817,25003,0,11131297,25003,0,11133696,25006,0
nqt4S7suTgE,1294,39,393000,1,1294,39,1,1296,39,1,1296,39,1,1296,39,1,1298,39,1,1303,39,1
XCiFCtYMvhw,1869704,640,3210000,77,1869732,640,77,1869773,640,77,1869793,640,77,1869802,640,77,1869816,640,77,1869842,640,77
feyPERwulWI,103011,1829,52400,68,103713,1842,68,104681,1862,68,105128,1867,68,105563,1874,68,105968,1881,68,106649,1895,68
1AcHzOmWLeI,3559,151,100000,13,4543,168,13,6326,177,16,6789,178,16,7235,182,17,7360,184,17,7748,188,17
-f9R-tRtXBw,24151,403,0,11,24293,406,11,24377,406,11,24407,406,11,24450,406,11,24455,406,11,24535,409,11
DJBQ8uaLbLs,37442,263,3210000,14,37444,263,14,37444,263,14,37444,263,14,37445,263,14,37445,263,14,37445,263,14
8vM-HetYh5g,480155,1775,37500000,0,481713,1777,0,482607,1778,0,482965,1778,0,483187,1778,0,483545,1778,0,484136,1779,0
cMCOdJafCA4,10005,79,0,3,10056,79,3,10070,79,3,10072,79,3,10075,79,3,10082,79,3,10095,80,3
gQxw2h1BEXg,2544,76,393000,2,2547,76,2,2552,76,2,2555,76,2,2555,76,2,2557,76,2,2559,76,2
gQxw2h1BEXg,2544,76,393000,2,2547,76,2,2552,76,2,2555,76,2,2555,76,2,2557,76,2,2559,76,2
SXIu9w7f1HE,6228109,13247,37500000,0,6240776,13289,0,6254189,13327,0,6259498,13346,0,6267886,13393,0,6274036,13409,0,6294406,13470,0
hFL5yP6sElQ,238062,2175,3410000,38,238063,2175,38,238065,2175,38,238067,2175,38,238070,2175,38,238071,2175,38,238082,2175,38
ZFSR0x9AvZo,56391,1794,3210000,96,56413,1795,96,56434,1797,96,56446,1799,96,56456,1799,96,56468,1800,96,56494,1801,96
cDuGGSA4bfc,597,10,100000,0,597,10,0,597,10,0,597,10,0,597,10,0,597,10,0,597,10,0
S3YRGSqeeRw,1376,47,393000,1,1376,47,1,1376,47,1,1376,47,1,1376,47,1,1376,47,1,1376,47,1
dKj2tE-I_Iw,258470,1506,1710000,102,260023,1513,102,261661,1520,102,262257,1521,102,262882,1526,102,263646,1529,103,264857,1533,103
K2Q6YO3Ez44,37306534,117594,3410000,3961,37310063,117632,3965,37313134,117655,3966,37314273,117659,3966,37315782,117667,3966,37316847,117677,3967,37320036,117698,3967
Bu_rAHbOd0I,231958,13950,50700000,593,232040,13949,593,232113,13949,593,232130,13949,593,232158,13950,593,232185,13949,593,232252,13947,592
5eV6dr2Z74w,43435797,39943,37500000,0,43444239,39958,0,43451186,39972,0,43453999,39972,0,43457054,39980,0,43459760,39981,0,43465621,39991,0
xlsc1udNMcA,112186,118,1710000,0,112205,118,0,112220,118,0,112223,118,0,112231,118,0,112246,118,0,112266,118,0
FPQ7oBWCTgs,56815453,110029,37500000,0,56820526,110037,0,56824821,110043,0,56826566,110046,0,56828378,110050,0,56829902,110048,0,56833036,110053,0
JBWDmHidzJc,18366888,0,37500000,0,18375823,0,0,18385073,0,0,18387929,0,0,18391904,0,0,18395275,0,0,18404338,0,0
gTSEKcfapm4,91230,3517,3410000,13,91258,3517,13,91285,3517,13,91290,3517,13,91294,3516,13,91297,3516,13,91316,3515,13
A03TXFdVkK4,1489,11,100000,0,1489,11,0,1489,11,0,1489,11,0,1489,11,0,1489,11,0,1489,11,0
uPaS-549ZMM,63214,557,1710000,55,65694,572,55,67681,581,57,68253,586,58,68816,592,59,69069,594,59,69545,594,59
E5SqFh6AvTw,47776,247,0,14,51088,258,14,54050,270,14,54592,272,15,55431,277,15,55771,278,15,56251,279,15
NYMMTZcwP74,615262,17318,50700000,602,615307,17319,602,615346,17319,602,615356,17319,602,615366,17319,602,615374,17319,602,615396,17321,602
8Xt1ev_H-Kw,19162,144,393000,9,19165,144,9,19167,144,9,19169,144,9,19171,144,9,19171,144,9,19173,144,9
mTth1dc1T2Y,1323,50,0,6,9118,169,9,13219,211,14,14613,222,14,16810,234,14,17498,241,14,19824,266,14
XhfgBpSlo2o,667455,1951,37500000,0,669447,1957,0,671282,1962,0,671908,1961,0,672593,1964,0,673260,1965,0,674847,1970,0
JEdBTnD8eOk,2295518,42991,50700000,1070,2295919,42994,1070,2296207,42992,1071,2296316,42992,1071,2296465,42992,1071,2296557,42992,1071,2296782,42994,1071
HdIvIWFMlqY,1377,13,100000,0,1384,13,0,1393,13,0,1396,13,0,1402,13,0,1403,13,0,1408,13,0
jwjhwvjEEv8,677617,4788,3410000,105,677657,4789,105,677690,4789,105,677706,4789,105,677719,4789,105,677732,4789,105,677744,4789,105
4V9P4fKXKTo,387370,885,37500000,0,387474,884,0,387572,884,0,387619,885,0,387648,884,0,387669,884,0,387748,884,0
0nVGm_SXCKk,79262,605,1710000,44,79925,612,44,80616,617,44,80881,618,44,81192,623,44,81326,623,45,81608,624,45
pxWNfHvoqLE,29064,297,100000,14,29113,298,14,29165,298,14,29180,298,14,29199,298,14,29203,298,14,29215,298,14
ZtPvvNBcyLA,5903,19,52400,2,5983,19,2,6112,19,2,6199,19,2,6236,19,2,6290,19,2,6327,19,2
_HZB2hmit3w,3004410,3887,37500000,0,3008634,3897,0,3013143,3912,0,3014903,3917,0,3017147,3926,0,3019292,3930,0,3025011,3945,0
_uSEJDpAY1c,110438,755,0,8,111254,757,9,112560,760,9,112959,762,9,113376,764,9,113510,764,9,113917,767,9
gERUwnh4GFI,141000,169,1710000,0,141409,169,0,141934,173,0,142175,174,0,142260,174,0,142330,174,0,142472,174,0
pdYYRmKh_C0,2548,28,0,10,2554,28,10,2559,28,10,2561,28,10,2562,28,10,2563,28,10,2566,28,10
x-7FyrjsSS0,410,16,393000,0,411,16,0,412,16,0,412,16,0,413,16,0,413,16,0,414,16,0
ia4YA3N0jwI,746177,5614,1710000,391,779631,5857,401,825932,6266,418,847313,6486,427,878370,6765,441,889972,6814,446,910373,6951,453
mDX1dZWAEM0,675888,456,3210000,67,675888,456,67,675888,456,67,675888,456,67,675888,456,67,675888,456,67,675888,456,67
IOOcbIyoW_0,54507864,1436037,50700000,43619,54522991,1436284,43621,54537029,1436469,43621,54543671,1436547,43621,54546906,1436595,43620,54551162,1436657,43621,54560733,1436806,43620
pSD0rcfkqxU,83021,526,413000,44,83043,526,44,83062,527,44,83072,527,44,83073,527,44,83080,527,44,83088,527,44
3ncyPYGo2Ag,190103,1393,0,30,193626,1408,31,198530,1433,31,199844,1444,31,202506,1455,31,203789,1458,31,206708,1466,31
MlKANr3Mf7A,46731,898,8220000,97,46733,898,97,46734,898,97,46734,898,97,46734,898,97,46734,898,97,46734,898,97
mclerzojhdw,312,2,0,1,318,2,1,325,2,1,329,2,1,332,2,1,333,2,1,337,2,1
W5vMT3JLtiM,5455858,8729,3410000,201,5457848,8732,201,5459496,8735,201,5459976,8736,201,5460705,8737,201,5460843,8737,201,5462311,8740,201
xbWxe40f9OI,140,3,0,5,141,3,5,142,3,5,142,3,5,142,3,5,142,3,5,143,3,5
DBMPRTw9ChE,13195,92,413000,5,13206,92,5,13218,92,5,13238,92,5,13251,92,5,13259,92,5,13263,92,5
GvYATT8juh8,496720,4884,3410000,85,501691,4931,85,505494,4974,85,506570,4988,85,507850,5002,85,508666,5010,85,510598,5028,86
3frlf4W0KOc,1064959,19126,3410000,502,1065653,19132,502,1066192,19137,502,1066386,19141,502,1066541,19143,502,1066657,19145,502,1067160,19153,502
ZK8-gJ41cM0,881142,5424,8220000,892,881159,5424,892,881166,5426,892,881177,5428,892,881183,5429,893,881191,5429,893,881206,5429,893
uxH0fkB0NWI,250876,1350,1710000,115,252071,1359,116,253524,1363,115,254200,1365,115,254636,1367,115,254982,1369,114,255470,1371,115
gxubxGnLEmE,327851,1732,1710000,121,328285,1739,121,328803,1744,122,329056,1750,126,329298,1752,127,329382,1752,127,329529,1752,127
rnPi6JXuaVs,2732,43,393000,3,2732,43,3,2732,43,3,2732,43,3,2733,43,3,2733,43,3,2733,43,3
L1SsjZNUKm8,68997216,2748996,50700000,15724,69003170,2749029,15723,69008424,2749034,15716,69010101,2749043,15684,69012408,2749079,15687,69014210,2749096,15690,69018692,2749135,15690
Xn8cxkwZ3ts,22988719,47222,37500000,0,22998683,47227,0,23006105,47237,0,23008063,47237,0,23009905,47242,0,23011259,47244,0,23016797,47248,0
ty4LCEUGkIw,7579,89,0,6,7623,89,6,7658,89,6,7671,89,6,7685,89,6,7687,89,6,7704,89,6
uflokd3SRF8,15507,33,52400,0,15599,33,0,15938,34,0,16147,34,0,16293,34,0,16432,34,0,16553,34,0
uiTYiSCKzBQ,2351760,8115,3410000,153,2352890,8119,153,2353716,8120,153,2353952,8121,153,2354228,8122,153,2354349,8123,153,2354948,8124,153
SfkWsVkEAdI,793570,4645,3410000,85,796660,4658,83,801367,4689,83,803685,4710,83,805672,4717,83,806436,4716,83,808019,4723,83
FKoX0LMNlwI,1445123,1740,52400,68,1447601,1763,68,1452156,1790,68,1453959,1799,68,1456005,1803,68,1457431,1807,68,1458544,1813,70
ETz2UMKlWrI,17046,214,0,6,17053,214,6,17063,214,6,17068,214,6,17071,214,6,17071,214,6,17084,215,6
Zq3t1Uqf5IA,445774,17976,50700000,433,445924,17978,433,446090,17979,433,446127,17980,433,446186,17980,433,446227,17980,433,446360,17981,433
4zubCuipjD0,347527,6659,3210000,344,347960,6663,344,348414,6662,344,348703,6667,344,348906,6670,345,349103,6670,345,349454,6673,345
nJ-F4iiwRgY,119312575,0,37500000,0,119345850,0,0,119376340,0,0,119384768,0,0,119398345,0,0,119410016,0,0,119444714,0,0
VVtgNutR6PE,1205,48,393000,0,1205,48,0,1205,48,0,1205,48,0,1205,48,0,1205,48,0,1205,48,0
o6lq62RJbzY,137879,961,413000,31,139180,967,31,140648,971,31,141073,972,31,141363,974,31,141584,974,31,141726,974,29
SmnovEeFRbk,19026,81,393000,0,20020,88,0,21317,96,0,22214,96,0,22629,101,1,23254,102,2,23562,103,2
xkPvk_mqYdg,1048554,2468,37500000,0,1058471,2483,0,1066094,2492,0,1069236,2496,0,1071530,2499,0,1073795,2500,0,1079942,2502,0
TZbDO9adH88,1024,18,100000,3,1024,18,3,1024,18,3,1024,18,3,1024,18,3,1024,18,3,1024,18,3
13oqAS91r7o,58487,99,52400,3,59398,100,3,61023,101,3,61960,102,3,62543,102,3,63028,103,3,63443,103,3
aY_ergGmr90,1061,26,393000,0,1127,26,0,1226,27,0,1274,28,0,1315,28,0,1368,28,0,1402,28,0
6o6jqHsBqNk,4922917,11965,37500000,0,4945551,12055,0,4967632,12145,0,4972469,12172,0,4981093,12205,0,4986015,12222,0,5003653,12300,0
lKO0CWYQVcc,35088,821,297000,43,35099,822,43,35119,821,43,35121,821,43,35124,821,43,35131,821,43,35137,822,43
QyV5OIX42p4,19153,165,0,26,19194,165,26,19224,165,26,19229,165,26,19242,165,26,19253,166,26,19269,166,26
0Gk6TiG2W8A,1298,16,0,0,1298,16,0,1299,16,0,1299,16,0,1299,16,0,1299,16,0,1300,16,0
RbD1XgZFfxA,89909,1254,3410000,20,89910,1254,20,89912,1254,20,89912,1254,20,89912,1254,20,89913,1254,20,89917,1254,20
DpRKNK7gV-0,1297,35,393000,0,1297,35,0,1297,35,0,1297,35,0,1297,35,0,1297,35,0,1297,35,0
3QMyApcidsc,14106,36,27300,0,14113,36,0,14115,36,0,14117,36,0,14117,36,0,14125,36,0,14129,36,0
mc0F92oV6_4,43113,207,413000,17,43139,208,17,43171,208,17,43187,208,17,43207,209,17,43215,209,17,43222,209,17
M1jP4iYyUok,1084788,19813,50700000,790,1084835,19813,790,1084879,19812,790,1084890,19813,790,1084912,19812,790,1084937,19812,790,1084975,19812,790
4WSYmFrAutw,103665,316,3210000,36,103665,316,36,103665,316,36,103665,316,36,103665,316,36,103666,316,36,103667,316,36
1-esAEuv-Lw,1184,36,393000,0,1184,36,0,1184,36,0,1184,36,0,1184,36,0,1184,36,0,1184,36,0
PFzroqR5plc,901888,4481,37500000,0,908697,4505,0,915317,4520,0,917410,4530,0,920137,4534,0,922292,4542,0,928807,4558,0
J_xYm8rt2W4,94932,330,3210000,45,94933,330,45,94934,330,45,94934,330,45,94934,330,45,94934,330,45,94934,330,45
4JiomEOYBaY,97002,707,0,9,100027,712,9,102059,721,9,102378,721,9,103353,727,9,103657,727,9,104498,728,9
nl5RsIzjiC8,343700,2395,0,80,351482,2426,80,360499,2465,81,362046,2472,81,365127,2482,81,366249,2486,82,369045,2498,83
J31Ut1bmCiY,74392,921,3410000,16,74397,921,16,74403,921,16,74405,921,16,74405,921,16,74405,921,16,74407,921,16
NXZb2KzAgEw,8747,54,297000,8,8749,54,8,8752,54,8,8752,54,8,8752,54,8,8752,54,8,8753,54,8
7BUjqkvAcQQ,26829,87,52400,3,26944,87,3,27133,88,3,27208,88,3,27276,88,3,27383,89,3,27469,88,3
QOsze48R5cY,3823,81,393000,1,3824,81,1,3824,81,1,3824,81,1,3824,81,1,3824,81,1,3824,81,1
rd7LKZ-ahlg,359134,1731,27300,51,359749,1733,51,360983,1749,51,361591,1755,51,362064,1759,51,362278,1761,51,362520,1762,51
TqfIjm0E1Fk,203447,1043,1710000,50,204839,1053,50,206367,1063,50,207109,1069,50,207648,1071,50,207969,1074,50,208638,1080,50
GtG-myUfi7g,615232,2507,37500000,0,616860,2509,0,618219,2510,0,618811,2510,0,619279,2510,0,619807,2512,0,620868,2513,0
OoUnOMuTxbU,33605,282,1710000,46,33712,283,46,33906,284,46,34013,284,46,34132,284,46,34218,284,46,34283,284,46
3X8jcqUwYbs,108880,2135,3210000,422,108903,2135,422,108918,2135,422,108923,2135,422,108935,2135,422,108939,2135,422,108963,2136,421
-S4H17Ho7XU,198081156,0,37500000,0,198125179,0,0,198170264,0,0,198180283,0,0,198202524,0,0,198213373,0,0,198250448,0,0
SHOHxYljUpw,1727,48,27300,10,1728,48,10,1736,48,10,1739,48,10,1740,48,10,1741,48,10,1742,48,10
Pjc2sqNGSag,596872,4630,3410000,110,596996,4629,110,597095,4631,110,597126,4632,110,597150,4632,110,597197,4632,110,597307,4634,110
OyKMAs-0hKc,1064618,5587,3410000,79,1064777,5589,79,1064934,5588,79,1064989,5588,79,1065035,5588,79,1065064,5589,79,1065229,5590,79
gqJejm0G7r8,62193,691,3410000,24,62194,691,24,62196,692,24,62197,692,24,62198,692,24,62199,692,24,62204,692,24
wZl3j0I0fiA,338705,1026,413000,52,339469,1028,52,340090,1030,52,340297,1031,52,340523,1031,52,340783,1031,52,341339,1032,52
uS3VZSiKdZg,12178,135,1710000,12,13924,145,12,14763,145,12,15045,147,12,15294,149,12,15412,149,12,15737,152,12
o_iHp6_lzLQ,18239,254,100000,17,18273,254,17,18300,254,17,18315,255,17,18327,256,17,18330,256,17,18351,257,17
jSOj6nSSmS0,273,5,0,1,275,5,1,277,5,1,277,5,1,277,5,1,277,5,1,277,5,1
hH-yP3RQ8NU,424,14,393000,2,424,14,2,424,14,2,424,14,2,425,14,2,425,14,2,426,14,2
78nyMHLONqo,168459,1073,297000,48,168443,1074,48,168469,1076,48,168470,1076,48,168474,1076,48,168483,1076,48,168493,1076,48
PEueuB5zQk4,566,5,100000,1,566,5,1,566,5,1,566,5,1,566,5,1,566,5,1,566,5,1
3EWporZjqOk,18668,224,1710000,11,18680,225,11,18699,225,11,18712,225,11,18716,225,11,18727,225,11,18731,225,11
gxddiTSHeTQ,46288401,162913,37500000,0,46296838,162921,0,46305801,162934,0,46308636,162936,0,46311587,162940,0,46314204,162946,0,46321962,162962,0
79epIrYCcLA,2218,7,100000,1,2218,7,1,2219,7,1,2220,7,1,2220,7,1,2221,7,1,2222,7,1
_l6RNAC6IQw,162597,4198,3210000,336,162880,4200,336,163224,4206,336,163411,4206,336,163524,4207,336,163637,4207,336,163867,4210,337
E4kq_KEPeEE,175416,1419,1710000,61,175941,1420,61,176617,1419,61,176909,1419,61,177149,1420,61,177262,1421,61,177468,1422,61
cPnNMOyOjpU,318401,354,52400,6,318562,356,6,318787,358,6,318920,358,6,318993,360,6,319092,361,6,319157,361,6
c5DvQgIKe2M,748819,11124,3210000,1166,748836,11125,1166,748861,11125,1166,748876,11126,1166,748886,11126,1166,748898,11126,1166,748917,11126,1166
eV5Xct764YY,99,3,0,1,102,3,1,107,3,1,115,3,1,120,3,1,121,3,1,124,3,1
1qmtHQw8mX4,105230,410,1710000,20,105738,414,20,106241,417,20,106503,418,20,106746,419,20,106925,419,20,107160,420,20
yQqK2jNo2YY,1323,20,27300,0,1336,20,0,1344,21,0,1350,21,0,1353,21,0,1355,21,0,1359,21,0
Pa313_gqZjY,9390,86,27300,7,9412,86,7,9443,86,7,9447,86,7,9455,86,7,9459,86,7,9463,86,7
lTAU7V3fOYs,101177,480,1710000,33,101463,481,33,101841,481,34,102035,483,34,102151,484,34,102217,484,34,102314,485,34
NqcE8tA6tbE,21165,186,100000,9,21167,186,9,21169,186,9,21172,186,9,21172,186,9,21172,186,9,21172,186,9
